InteractionNumber,ElapsedTime,SplitTime,missCount
12.11615,-0.1410016,-0.1139011,-0.1152721,19.18411,58.26749,11.66199
12.21621,-0.1398162,-0.1055295,-0.08007868,19.17543,35.42221,5.801723
12.32947,-0.1127787,-0.1059357,-0.02898351,17.08993,21.95046,2.228821
12.42948,-0.06687801,-0.1128487,0.03133807,15.54234,14.38391,1.337197
12.5301,-0.01549662,-0.1301875,0.0980958,10.28996,4.768263,359.7801
12.63067,0.02564793,-0.1356786,0.1458668,10.13375,355.9126,357.8862
12.74268,0.04781161,-0.1232365,0.1762408,7.681681,344.1398,357.5597
12.84317,0.04897131,-0.105712,0.1866989,7.069758,331.213,356.241
12.95528,0.02349903,-0.07954723,0.1632774,1.240884,301.4827,355.0599
13.0554,0.006104445,-0.06785365,0.1384001,357.522,282.0229,356.5954
13.15576,-0.01251059,-0.06522012,0.1315474,357.4226,279.4774,355.466
13.25851,-0.0410201,-0.07426485,0.1345409,1.512862,290.6883,353.0556
13.36881,-0.1064822,-0.09573642,0.1064995,16.21014,288.9489,356.9943
13.4805,-0.2003473,-0.1160769,0.09308696,14.92101,288.7437,359.1808
13.59346,-0.3227952,-0.1667218,0.09008688,15.19834,291.5727,0.1873875
13.70584,-0.4194168,-0.1964313,0.1022972,16.43583,297.5696,359.2079
13.80608,-0.4377225,-0.177969,0.1331693,18.60275,320.6537,358.2918
13.90611,-0.3788383,-0.1358651,0.142531,13.65728,7.889258,3.031472
14.00656,-0.3118166,-0.09987471,0.1024168,3.687042,46.3559,4.971022
14.10698,-0.2642949,-0.08575611,0.06268323,1.250047,66.33645,5.707655
14.20753,-0.2122702,-0.08454878,0.03596245,1.909425,75.15897,4.328138
14.30786,-0.1501731,-0.07981352,0.01256828,0.9969541,83.0352,2.562231
14.40824,-0.07306909,-0.08390114,-0.004915271,0.740811,86.56702,0.6495363
14.52039,0.06104368,-0.09411929,-0.008571429,356.4201,82.13172,359.9064
